,class,filename,height,image_id,width,xmax,xmin,ymax,ymin
1364,5,190127_095139_00177054.jpg,542,395,1151,714.0,545.0,331.0,305.0
1365,2,190127_095139_00177054.jpg,542,395,1151,882.0,780.0,211.0,144.0
1366,4,190127_095139_00177054.jpg,542,395,1151,209.0,83.0,301.0,221.0
1367,3,190127_140015_00178279.jpg,525,396,1082,781.0,631.0,343.0,290.0
1368,4,190127_140015_00178279.jpg,525,396,1082,756.0,732.0,380.0,350.0
1369,5,190127_140015_00178279.jpg,525,396,1082,850.0,658.0,517.0,391.0
1370,4,190127_140015_00178279.jpg,525,396,1082,332.0,188.0,269.0,175.0
1371,1,190127_094901_00177009.jpg,532,397,1151,488.0,432.0,475.0,441.0
1372,4,190127_094901_00177009.jpg,532,397,1151,265.0,249.0,471.0,438.0
1373,5,190127_094901_00177009.jpg,532,397,1151,756.0,602.0,358.0,293.0
1374,4,190127_094901_00177009.jpg,532,397,1151,94.0,1.0,402.0,344.0
1375,3,190127_135651_00178221.jpg,545,398,524,329.0,168.0,419.0,355.0
1376,4,190127_135651_00178221.jpg,545,398,524,262.0,235.0,233.0,202.0
1377,4,190127_135651_00178221.jpg,545,398,524,331.0,259.0,230.0,191.0
1378,5,190127_135651_00178221.jpg,545,398,524,227.0,89.0,244.0,201.0
1379,2,190127_135651_00178221.jpg,545,398,524,244.0,162.0,280.0,252.0
1380,2,190122_175858_00169606.jpg,260,399,523,198.0,141.0,183.0,159.0
1381,2,190122_175858_00169606.jpg,260,399,523,127.0,68.0,182.0,119.0
1382,4,190127_135352_00178169.jpg,348,400,523,352.0,184.0,281.0,204.0
1383,3,190127_143340_00178494.jpg,478,401,1097,209.0,182.0,356.0,271.0
1384,4,190127_143340_00178494.jpg,478,401,1097,333.0,305.0,123.0,90.0
1385,4,190127_143340_00178494.jpg,478,401,1097,463.0,415.0,153.0,131.0
1386,5,190127_143340_00178494.jpg,478,401,1097,875.0,697.0,281.0,198.0
1387,4,190127_143340_00178494.jpg,478,401,1097,922.0,746.0,387.0,286.0
1388,1,190127_142833_00178408.jpg,355,402,572,483.0,454.0,157.0,142.0
1389,4,190127_142833_00178408.jpg,355,402,572,247.0,161.0,281.0,243.0
1390,5,190127_142833_00178408.jpg,355,402,572,433.0,301.0,259.0,154.0
1391,4,190127_142833_00178408.jpg,355,402,572,240.0,166.0,186.0,81.0
1392,5,190122_175044_00169514.jpg,479,403,615,476.0,299.0,327.0,209.0
1393,3,190125_181511_00174726.jpg,622,404,1151,132.0,35.0,385.0,353.0
1394,4,190125_181511_00174726.jpg,622,404,1151,1149.0,1107.0,301.0,276.0
1395,4,190125_181511_00174726.jpg,622,404,1151,1151.0,1099.0,323.0,289.0
1396,2,190125_181511_00174726.jpg,622,404,1151,629.0,545.0,311.0,253.0
1397,4,190125_181511_00174726.jpg,622,404,1151,202.0,42.0,497.0,410.0
1398,4,190127_143115_00178454.jpg,309,405,693,370.0,319.0,273.0,224.0
1399,2,190127_143115_00178454.jpg,309,405,693,590.0,466.0,266.0,221.0
1400,2,190125_180324_00174546.jpg,399,406,581,471.0,433.0,241.0,202.0
1401,2,190125_180324_00174546.jpg,399,406,581,437.0,402.0,253.0,206.0
1402,4,190127_095442_00177087.jpg,565,407,1151,330.0,260.0,315.0,292.0
1403,4,190127_095442_00177087.jpg,565,407,1151,334.0,264.0,357.0,344.0
1404,5,190127_095442_00177087.jpg,565,407,1151,766.0,633.0,434.0,340.0
1405,5,190127_095442_00177087.jpg,565,407,1151,781.0,718.0,419.0,311.0
1406,1,190127_094715_00176983.jpg,733,408,1151,346.0,283.0,404.0,358.0
1407,3,190127_094715_00176983.jpg,733,408,1151,734.0,705.0,432.0,339.0
1408,4,190127_094715_00176983.jpg,733,408,1151,890.0,851.0,366.0,333.0
1409,4,190127_094715_00176983.jpg,733,408,1151,952.0,935.0,352.0,312.0
1410,5,190127_094715_00176983.jpg,733,408,1151,801.0,717.0,426.0,299.0
1411,2,190127_094715_00176983.jpg,733,408,1151,450.0,344.0,514.0,449.0
1412,2,190127_094715_00176983.jpg,733,408,1151,509.0,388.0,427.0,369.0
1413,5,190127_142327_00178333.jpg,524,409,597,354.0,163.0,292.0,270.0
1414,2,190127_142327_00178333.jpg,524,409,597,173.0,98.0,340.0,280.0
1415,4,190127_142327_00178333.jpg,524,409,597,218.0,170.0,425.0,360.0
1416,1,190122_181612_00169842.jpg,561,410,1151,618.0,596.0,380.0,363.0
1417,3,190122_181612_00169842.jpg,561,410,1151,55.0,0.0,411.0,356.0
1418,3,190122_181612_00169842.jpg,561,410,1151,362.0,279.0,383.0,303.0
1419,4,190122_181612_00169842.jpg,561,410,1151,1012.0,955.0,388.0,345.0
1420,4,190122_181612_00169842.jpg,561,410,1151,934.0,885.0,384.0,343.0
1421,5,190122_181612_00169842.jpg,561,410,1151,127.0,2.0,183.0,116.0
1422,5,190122_181612_00169842.jpg,561,410,1151,914.0,781.0,432.0,375.0
1423,2,190122_181612_00169842.jpg,561,410,1151,507.0,400.0,351.0,292.0
1424,2,190122_181612_00169842.jpg,561,410,1151,559.0,498.0,456.0,388.0
1425,1,190127_104346_00177644.jpg,449,411,654,447.0,372.0,148.0,114.0
1426,3,190127_104346_00177644.jpg,449,411,654,172.0,85.0,276.0,150.0
1427,3,190125_180221_00174529.jpg,480,412,559,305.0,155.0,424.0,367.0
1428,3,190125_180221_00174529.jpg,480,412,559,316.0,146.0,233.0,182.0
1429,3,190125_180221_00174529.jpg,480,412,559,375.0,344.0,306.0,248.0
1430,1,190127_101323_00177223.jpg,490,413,1151,1064.0,1004.0,363.0,321.0
1431,5,190127_101323_00177223.jpg,490,413,1151,813.0,707.0,318.0,234.0
1432,4,190127_101323_00177223.jpg,490,413,1151,541.0,432.0,289.0,245.0
1433,1,190127_143553_00178534.jpg,401,414,515,208.0,133.0,386.0,368.0
1434,3,190127_143553_00178534.jpg,401,414,515,425.0,308.0,244.0,166.0
1435,4,190127_143553_00178534.jpg,401,414,515,304.0,250.0,250.0,214.0
1436,4,190127_143553_00178534.jpg,401,414,515,363.0,317.0,312.0,271.0
1437,4,190127_143553_00178534.jpg,401,414,515,355.0,296.0,364.0,337.0
1438,5,190127_143553_00178534.jpg,401,414,515,255.0,83.0,272.0,163.0
1439,3,190127_101429_00177238.jpg,475,415,705,421.0,325.0,294.0,192.0
1440,4,190127_101429_00177238.jpg,475,415,705,423.0,396.0,349.0,316.0
1441,3,190127_152142_00178890.jpg,716,416,1052,810.0,649.0,492.0,434.0
1442,3,190127_152142_00178890.jpg,716,416,1052,274.0,134.0,654.0,558.0
1443,4,190127_152142_00178890.jpg,716,416,1052,376.0,305.0,397.0,352.0
1444,4,190127_152142_00178890.jpg,716,416,1052,373.0,326.0,415.0,406.0
1445,5,190127_152142_00178890.jpg,716,416,1052,1031.0,870.0,635.0,590.0
1446,2,190127_152142_00178890.jpg,716,416,1052,300.0,175.0,411.0,326.0
1447,3,190125_182911_00174954.jpg,531,417,1151,603.0,397.0,458.0,372.0
1448,4,190125_182911_00174954.jpg,531,417,1151,919.0,848.0,331.0,302.0
1449,4,190125_182911_00174954.jpg,531,417,1151,908.0,866.0,382.0,348.0
1450,5,190125_182911_00174954.jpg,531,417,1151,977.0,835.0,269.0,176.0
1451,2,190125_182911_00174954.jpg,531,417,1151,277.0,167.0,245.0,187.0
1452,3,190127_102332_00177363.jpg,360,418,616,558.0,408.0,313.0,296.0
1453,4,190127_102332_00177363.jpg,360,418,616,480.0,425.0,181.0,165.0
1454,2,190127_102332_00177363.jpg,360,418,616,246.0,196.0,163.0,148.0
1455,2,190127_102332_00177363.jpg,360,418,616,247.0,185.0,194.0,165.0
1456,2,190127_102332_00177363.jpg,360,418,616,446.0,424.0,212.0,160.0
1457,4,190127_102332_00177363.jpg,360,418,616,473.0,346.0,152.0,64.0
1458,3,190127_100942_00177167.jpg,491,419,1151,40.0,0.0,145.0,114.0
1459,3,190127_100942_00177167.jpg,491,419,1151,1074.0,937.0,257.0,220.0
1460,4,190127_100942_00177167.jpg,491,419,1151,175.0,76.0,124.0,93.0
1461,2,190127_100942_00177167.jpg,491,419,1151,305.0,214.0,381.0,323.0
1462,2,190127_100942_00177167.jpg,491,419,1151,687.0,642.0,329.0,262.0
1463,3,190127_100927_00177164.jpg,541,420,1151,793.0,692.0,431.0,393.0
1464,4,190127_100927_00177164.jpg,541,420,1151,313.0,257.0,319.0,300.0
1465,4,190127_100927_00177164.jpg,541,420,1151,265.0,161.0,249.0,174.0
1466,4,190127_100927_00177164.jpg,541,420,1151,976.0,844.0,313.0,212.0
1467,1,190125_181132_00174673.jpg,338,421,550,333.0,188.0,189.0,114.0
1468,1,190125_181132_00174673.jpg,338,421,550,320.0,247.0,136.0,91.0
1469,4,190125_181132_00174673.jpg,338,421,550,324.0,219.0,261.0,214.0
1470,5,190127_143240_00178480.jpg,519,422,656,434.0,398.0,334.0,221.0
1471,4,190127_103142_00177499.jpg,390,423,467,90.0,72.0,185.0,147.0
1472,1,190127_134040_00178012.jpg,487,424,1151,268.0,191.0,419.0,367.0
1473,3,190127_134040_00178012.jpg,487,424,1151,605.0,461.0,387.0,264.0
1474,3,190127_134040_00178012.jpg,487,424,1151,1109.0,958.0,264.0,200.0
1475,4,190127_134040_00178012.jpg,487,424,1151,260.0,111.0,277.0,188.0
1476,4,190127_134040_00178012.jpg,487,424,1151,852.0,690.0,247.0,154.0
1477,1,190122_181136_00169771.jpg,521,425,1151,205.0,128.0,337.0,289.0
1478,4,190122_181136_00169771.jpg,521,425,1151,279.0,258.0,411.0,372.0
1479,4,190122_181136_00169771.jpg,521,425,1151,347.0,318.0,404.0,371.0
1480,4,190122_181136_00169771.jpg,521,425,1151,1115.0,1058.0,229.0,173.0
1481,4,190122_181136_00169771.jpg,521,425,1151,67.0,35.0,274.0,256.0
1482,2,190122_181136_00169771.jpg,521,425,1151,430.0,343.0,238.0,173.0
1483,4,190122_181136_00169771.jpg,521,425,1151,644.0,532.0,220.0,187.0
1484,4,190122_181136_00169771.jpg,521,425,1151,1144.0,1056.0,451.0,384.0
1485,3,190127_135844_00178251.jpg,414,426,522,363.0,154.0,390.0,290.0
1486,4,190127_135844_00178251.jpg,414,426,522,352.0,329.0,276.0,256.0
1487,5,190127_135844_00178251.jpg,414,426,522,479.0,274.0,286.0,180.0
1488,4,190127_103843_00177571.jpg,606,427,1151,263.0,213.0,304.0,237.0
1489,4,190127_103843_00177571.jpg,606,427,1151,855.0,784.0,554.0,517.0
1490,4,190127_103843_00177571.jpg,606,427,1151,826.0,785.0,351.0,333.0
1491,4,190127_103843_00177571.jpg,606,427,1151,963.0,910.0,543.0,527.0
1492,5,190127_103843_00177571.jpg,606,427,1151,1048.0,882.0,326.0,253.0
1493,2,190127_103843_00177571.jpg,606,427,1151,855.0,719.0,281.0,221.0
1494,2,190127_103843_00177571.jpg,606,427,1151,617.0,548.0,394.0,309.0
1495,2,190127_103843_00177571.jpg,606,427,1151,749.0,650.0,404.0,361.0
1496,2,190127_103843_00177571.jpg,606,427,1151,975.0,856.0,524.0,460.0
1497,5,190122_180628_00169707.jpg,459,428,669,220.0,81.0,245.0,202.0
1498,4,190122_180628_00169707.jpg,459,428,669,207.0,56.0,320.0,239.0
1499,3,190122_174403_00169431.jpg,391,429,482,260.0,143.0,339.0,248.0
1500,1,190127_143856_00178588.jpg,465,430,1151,330.0,174.0,250.0,194.0
1501,1,190127_143856_00178588.jpg,465,430,1151,344.0,257.0,202.0,169.0
1502,5,190127_143856_00178588.jpg,465,430,1151,308.0,138.0,243.0,148.0
1503,2,190127_143856_00178588.jpg,465,430,1151,830.0,737.0,242.0,172.0
1504,1,190127_134246_00178046.jpg,544,431,1151,126.0,44.0,246.0,210.0
1505,1,190127_134246_00178046.jpg,544,431,1151,850.0,709.0,411.0,323.0
1506,1,190127_134246_00178046.jpg,544,431,1151,754.0,686.0,277.0,229.0
1507,3,190127_134246_00178046.jpg,544,431,1151,1045.0,870.0,449.0,336.0
1508,3,190127_152642_00178976.jpg,410,432,507,388.0,275.0,386.0,303.0
1509,5,190127_152642_00178976.jpg,410,432,507,466.0,268.0,277.0,174.0
1510,2,190127_152642_00178976.jpg,410,432,507,221.0,141.0,305.0,244.0
1511,1,190127_145809_00178649.jpg,338,433,436,218.0,177.0,219.0,173.0
1512,1,190127_145809_00178649.jpg,338,433,436,161.0,101.0,243.0,148.0
1513,3,190127_145809_00178649.jpg,338,433,436,388.0,291.0,106.0,89.0
1514,4,190127_152048_00178872.jpg,480,434,699,548.0,485.0,176.0,157.0
1515,4,190127_152048_00178872.jpg,480,434,699,529.0,481.0,207.0,160.0
1516,2,190127_152048_00178872.jpg,480,434,699,241.0,166.0,297.0,253.0
1517,2,190127_152048_00178872.jpg,480,434,699,226.0,136.0,318.0,295.0
1518,2,190127_152048_00178872.jpg,480,434,699,172.0,119.0,270.0,254.0
1519,3,190125_181921_00174794.jpg,520,435,1151,439.0,267.0,281.0,257.0
1520,3,190125_181921_00174794.jpg,520,435,1151,570.0,527.0,414.0,357.0
1521,4,190125_181921_00174794.jpg,520,435,1151,954.0,915.0,363.0,316.0
1522,4,190125_181921_00174794.jpg,520,435,1151,368.0,307.0,341.0,317.0
1523,5,190125_181921_00174794.jpg,520,435,1151,1048.0,872.0,278.0,231.0
1524,2,190125_181921_00174794.jpg,520,435,1151,175.0,151.0,335.0,300.0
1525,2,190125_181921_00174794.jpg,520,435,1151,119.0,77.0,327.0,290.0
1526,3,190125_180727_00174611.jpg,487,436,573,345.0,222.0,280.0,201.0
1527,3,190125_180727_00174611.jpg,487,436,573,422.0,287.0,379.0,305.0
1528,3,190125_180727_00174611.jpg,487,436,573,411.0,363.0,258.0,203.0
1529,3,190127_142947_00178430.jpg,413,437,670,289.0,136.0,251.0,162.0
1530,2,190127_142947_00178430.jpg,413,437,670,339.0,283.0,312.0,269.0
1531,1,190127_103201_00177504.jpg,482,438,629,459.0,312.0,321.0,273.0
1532,1,190127_103201_00177504.jpg,482,438,629,399.0,337.0,261.0,227.0
1533,3,190127_103201_00177504.jpg,482,438,629,377.0,349.0,275.0,189.0
1534,5,190127_103201_00177504.jpg,482,438,629,244.0,68.0,354.0,241.0
1535,5,190127_143313_00178487.jpg,500,439,681,413.0,361.0,307.0,206.0
1536,1,190122_181514_00169827.jpg,547,440,1151,895.0,826.0,270.0,233.0
1537,3,190122_181514_00169827.jpg,547,440,1151,223.0,128.0,232.0,205.0
1538,4,190122_181514_00169827.jpg,547,440,1151,1042.0,990.0,281.0,245.0
1539,4,190122_181514_00169827.jpg,547,440,1151,194.0,145.0,253.0,200.0
1540,2,190127_152426_00178938.jpg,419,441,669,568.0,544.0,214.0,151.0
1541,1,190125_180300_00174541.jpg,500,442,1151,157.0,84.0,308.0,263.0
1542,3,190125_180300_00174541.jpg,500,442,1151,878.0,814.0,204.0,106.0
1543,3,190125_180300_00174541.jpg,500,442,1151,791.0,734.0,374.0,322.0
1544,3,190125_180300_00174541.jpg,500,442,1151,1004.0,865.0,399.0,314.0
1545,4,190125_180300_00174541.jpg,500,442,1151,241.0,128.0,370.0,296.0
1546,3,190127_094954_00177024.jpg,426,443,529,328.0,222.0,192.0,136.0
1547,4,190127_094954_00177024.jpg,426,443,529,322.0,268.0,382.0,370.0
1548,1,190127_134115_00178021.jpg,513,444,863,364.0,288.0,403.0,354.0
1549,3,190127_134115_00178021.jpg,513,444,863,756.0,560.0,412.0,315.0
1550,4,190127_134115_00178021.jpg,513,444,863,433.0,295.0,248.0,200.0
1551,1,190127_101800_00177289.jpg,451,445,481,436.0,365.0,227.0,200.0
1552,2,190127_101800_00177289.jpg,451,445,481,271.0,213.0,341.0,323.0
1553,3,190127_104304_00177634.jpg,492,446,1151,1080.0,915.0,413.0,366.0
1554,4,190127_104304_00177634.jpg,492,446,1151,1069.0,1046.0,334.0,296.0
1555,4,190127_104304_00177634.jpg,492,446,1151,305.0,259.0,291.0,244.0
1556,4,190127_104304_00177634.jpg,492,446,1151,247.0,201.0,261.0,218.0
1557,5,190127_104304_00177634.jpg,492,446,1151,1019.0,856.0,320.0,218.0
1558,2,190127_104304_00177634.jpg,492,446,1151,973.0,898.0,325.0,288.0
1559,1,190127_103752_00177557.jpg,488,447,612,389.0,365.0,369.0,338.0
1560,3,190127_103752_00177557.jpg,488,447,612,463.0,346.0,309.0,268.0
1561,3,190127_103752_00177557.jpg,488,447,612,382.0,296.0,422.0,391.0
1562,4,190127_103752_00177557.jpg,488,447,612,325.0,296.0,271.0,249.0
1563,4,190127_134143_00178028.jpg,399,448,551,261.0,204.0,212.0,190.0
1564,5,190122_175149_00169527.jpg,448,449,550,338.0,138.0,257.0,173.0
1565,3,190122_181308_00169795.jpg,532,450,1151,876.0,732.0,336.0,269.0
1566,5,190122_181308_00169795.jpg,532,450,1151,1056.0,855.0,439.0,342.0
1567,5,190122_181308_00169795.jpg,532,450,1151,353.0,225.0,251.0,165.0
1568,4,190122_181308_00169795.jpg,532,450,1151,284.0,155.0,356.0,281.0
1569,3,190125_182549_00174897.jpg,471,451,589,297.0,135.0,277.0,239.0
1570,5,190125_182549_00174897.jpg,471,451,589,523.0,346.0,372.0,258.0
1571,2,190125_182549_00174897.jpg,471,451,589,277.0,181.0,239.0,191.0
1572,2,190125_182549_00174897.jpg,471,451,589,291.0,235.0,385.0,325.0
1573,3,190127_142453_00178350.jpg,490,452,1077,359.0,248.0,298.0,273.0
1574,3,190127_142453_00178350.jpg,490,452,1077,757.0,656.0,231.0,107.0
1575,2,190127_142453_00178350.jpg,490,452,1077,892.0,817.0,408.0,344.0
1576,2,190122_175635_00169572.jpg,346,453,248,233.0,186.0,270.0,207.0
1577,2,190127_145937_00178672.jpg,556,454,658,547.0,462.0,404.0,353.0
1578,2,190127_145937_00178672.jpg,556,454,658,506.0,459.0,380.0,308.0
1579,1,190122_181941_00169882.jpg,442,455,728,243.0,174.0,308.0,273.0
1580,1,190122_181941_00169882.jpg,442,455,728,262.0,113.0,274.0,219.0
1581,4,190122_181941_00169882.jpg,442,455,728,436.0,380.0,255.0,230.0
1582,4,190127_143358_00178499.jpg,480,456,1151,255.0,215.0,320.0,280.0
1583,4,190127_143358_00178499.jpg,480,456,1151,335.0,276.0,405.0,343.0
1584,2,190127_143358_00178499.jpg,480,456,1151,777.0,684.0,166.0,142.0
1585,2,190127_143358_00178499.jpg,480,456,1151,760.0,652.0,189.0,161.0
1586,3,190122_174712_00169466.jpg,355,457,1030,260.0,85.0,267.0,209.0
1587,4,190122_174712_00169466.jpg,355,457,1030,358.0,246.0,237.0,165.0
1588,4,190122_174712_00169466.jpg,355,457,1030,893.0,766.0,247.0,137.0
1589,3,190127_133958_00178001.jpg,379,458,504,306.0,190.0,342.0,250.0
1590,4,190127_133958_00178001.jpg,379,458,504,204.0,110.0,209.0,125.0
1591,3,190127_134637_00178102.jpg,408,459,567,369.0,286.0,291.0,237.0
1592,5,190127_134637_00178102.jpg,408,459,567,330.0,153.0,251.0,130.0
1593,4,190125_182940_00174960.jpg,414,460,577,372.0,285.0,219.0,163.0
1594,3,190127_142723_00178387.jpg,546,461,611,455.0,390.0,328.0,220.0
1595,4,190127_142723_00178387.jpg,546,461,611,255.0,155.0,517.0,465.0
1596,5,190127_142723_00178387.jpg,546,461,611,423.0,296.0,347.0,253.0
1597,5,190127_142723_00178387.jpg,546,461,611,397.0,272.0,523.0,450.0
1598,1,190127_152631_00178973.jpg,549,462,1151,241.0,201.0,236.0,214.0
1599,3,190127_152631_00178973.jpg,549,462,1151,346.0,118.0,137.0,99.0
1600,3,190127_152631_00178973.jpg,549,462,1151,754.0,633.0,325.0,290.0
1601,4,190127_152631_00178973.jpg,549,462,1151,155.0,120.0,276.0,238.0
1602,4,190127_152631_00178973.jpg,549,462,1151,715.0,691.0,396.0,359.0
1603,5,190127_152631_00178973.jpg,549,462,1151,1041.0,944.0,500.0,386.0
1604,2,190127_152631_00178973.jpg,549,462,1151,434.0,369.0,265.0,197.0
1605,2,190127_152631_00178973.jpg,549,462,1151,794.0,755.0,379.0,314.0
1606,3,190127_143205_00178469.jpg,454,463,754,198.0,67.0,238.0,200.0
1607,4,190127_143205_00178469.jpg,454,463,754,422.0,350.0,289.0,238.0
1608,1,190125_180619_00174593.jpg,558,464,1151,1151.0,1129.0,493.0,459.0
1609,4,190125_180619_00174593.jpg,558,464,1151,109.0,20.0,360.0,309.0
1610,4,190125_180619_00174593.jpg,558,464,1151,617.0,571.0,348.0,332.0
1611,5,190125_180619_00174593.jpg,558,464,1151,353.0,241.0,274.0,163.0
1612,5,190125_180619_00174593.jpg,558,464,1151,724.0,550.0,228.0,137.0
1613,4,190125_180619_00174593.jpg,558,464,1151,1101.0,1049.0,392.0,333.0
1614,3,190127_142644_00178377.jpg,715,465,590,257.0,163.0,634.0,531.0
1615,4,190127_142644_00178377.jpg,715,465,590,465.0,371.0,403.0,354.0
1616,5,190127_142644_00178377.jpg,715,465,590,344.0,218.0,498.0,335.0
1617,5,190127_150035_00178690.jpg,473,466,1151,462.0,271.0,331.0,211.0
1618,2,190127_150035_00178690.jpg,473,466,1151,848.0,748.0,327.0,232.0
1619,2,190127_150035_00178690.jpg,473,466,1151,50.0,0.0,328.0,262.0
1620,1,190127_101838_00177299.jpg,436,467,455,339.0,251.0,288.0,205.0
1621,3,190127_101838_00177299.jpg,436,467,455,210.0,117.0,390.0,361.0
1622,2,190127_101838_00177299.jpg,436,467,455,145.0,99.0,273.0,258.0
1623,2,190127_101838_00177299.jpg,436,467,455,210.0,164.0,260.0,244.0
1624,3,190127_095314_00177075.jpg,617,468,1151,1089.0,938.0,359.0,350.0
1625,3,190127_095314_00177075.jpg,617,468,1151,897.0,830.0,305.0,272.0
1626,5,190127_095314_00177075.jpg,617,468,1151,366.0,240.0,228.0,136.0
1627,2,190127_095314_00177075.jpg,617,468,1151,970.0,902.0,435.0,418.0
1628,2,190127_095314_00177075.jpg,617,468,1151,977.0,891.0,410.0,381.0
1629,2,190127_095314_00177075.jpg,617,468,1151,1024.0,954.0,416.0,396.0
1630,3,190127_145954_00178677.jpg,489,469,600,253.0,80.0,304.0,277.0
1631,4,190127_145954_00178677.jpg,489,469,600,303.0,262.0,244.0,227.0
1632,5,190127_145954_00178677.jpg,489,469,600,373.0,192.0,465.0,352.0
1633,2,190127_145954_00178677.jpg,489,469,600,361.0,311.0,212.0,152.0
1634,3,190122_180735_00169723.jpg,529,470,1151,865.0,693.0,225.0,202.0
1635,3,190122_180735_00169723.jpg,529,470,1151,130.0,0.0,479.0,416.0
1636,2,190122_180735_00169723.jpg,529,470,1151,290.0,186.0,364.0,316.0
1637,2,190122_180735_00169723.jpg,529,470,1151,351.0,258.0,303.0,249.0
1638,4,190122_180735_00169723.jpg,529,470,1151,695.0,559.0,280.0,185.0
1639,4,190127_135918_00178261.jpg,383,471,659,426.0,377.0,319.0,272.0
1640,4,190127_135918_00178261.jpg,383,471,659,488.0,455.0,349.0,315.0
1641,4,190127_135918_00178261.jpg,383,471,659,425.0,278.0,169.0,128.0
1642,2,190122_175814_00169596.jpg,435,472,656,408.0,304.0,378.0,355.0
1643,3,190122_175019_00169508.jpg,475,473,753,397.0,370.0,270.0,136.0
1644,4,190125_180937_00174639.jpg,483,474,1151,900.0,844.0,419.0,399.0
1645,5,190125_180937_00174639.jpg,483,474,1151,312.0,134.0,338.0,270.0
1646,2,190125_180937_00174639.jpg,483,474,1151,542.0,444.0,280.0,233.0
1647,4,190125_180537_00174582.jpg,545,475,638,483.0,437.0,231.0,189.0
1648,4,190125_180537_00174582.jpg,545,475,638,241.0,191.0,397.0,298.0
1649,4,190125_180537_00174582.jpg,545,475,638,181.0,142.0,439.0,405.0
1650,4,190125_180537_00174582.jpg,545,475,638,426.0,401.0,232.0,185.0
1651,4,190127_100854_00177156.jpg,524,476,480,299.0,245.0,353.0,332.0
1652,4,190127_100854_00177156.jpg,524,476,480,372.0,265.0,272.0,210.0
1653,3,190127_152721_00178987.jpg,511,477,666,302.0,253.0,315.0,223.0
1654,2,190122_175811_00169595.jpg,325,478,519,285.0,203.0,231.0,169.0
1655,3,190127_151917_00178845.jpg,500,479,1097,615.0,489.0,250.0,213.0
1656,3,190127_151917_00178845.jpg,500,479,1097,343.0,265.0,192.0,130.0
1657,4,190127_151917_00178845.jpg,500,479,1097,834.0,819.0,367.0,319.0
1658,4,190127_151917_00178845.jpg,500,479,1097,861.0,837.0,366.0,323.0
1659,4,190127_151917_00178845.jpg,500,479,1097,921.0,870.0,381.0,367.0
1660,2,190127_151917_00178845.jpg,500,479,1097,359.0,280.0,306.0,249.0
1661,2,190127_151917_00178845.jpg,500,479,1097,369.0,226.0,352.0,279.0
1662,3,190125_180452_00174569.jpg,413,480,730,236.0,80.0,278.0,248.0
1663,3,190125_180452_00174569.jpg,413,480,730,476.0,321.0,234.0,174.0
1664,3,190125_180452_00174569.jpg,413,480,730,495.0,394.0,290.0,244.0
1665,2,190122_181757_00169870.jpg,464,481,641,502.0,427.0,322.0,269.0
1666,4,190122_181757_00169870.jpg,464,481,641,318.0,207.0,382.0,322.0
1667,1,190127_095052_00177039.jpg,565,482,1151,764.0,737.0,265.0,242.0
